link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,lane_no,mvmt_txt_id,ctrl_type,allowed_uses
184,191,192,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293237 33.4275779, -111.9293232 33.4275143)",,8,7,1,0,1,,auto
185,192,193,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293232 33.4275143, -111.9293227 33.4274508)",,8,7,1,0,1,,auto
186,193,194,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293227 33.4274508, -111.9293221 33.4273872)",,8,7,1,0,1,,auto
187,194,195,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293221 33.4273872, -111.9293216 33.4273237)",,8,7,1,0,1,,auto
188,195,196,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293216 33.4273237, -111.9293205 33.4272602)",,8,7,1,0,1,,auto
189,196,197,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293205 33.4272602, -111.9293193 33.4271966)",,8,7,1,0,1,,auto
190,197,198,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293193 33.4271966, -111.9293181 33.4271331)",,8,7,1,0,1,,auto
191,198,199,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293181 33.4271331, -111.9293170 33.4270695)",,8,7,1,0,1,,auto
192,199,200,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293170 33.4270695, -111.9293158 33.4270060)",,8,7,1,0,1,,auto
193,200,201,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293158 33.4270060, -111.9293147 33.4269424)",,8,7,1,0,1,,auto
194,201,202,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293147 33.4269424, -111.9293135 33.4268789)",,8,7,1,0,1,,auto
195,202,203,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293135 33.4268789, -111.9293124 33.4268153)",,8,7,1,0,1,,auto
196,203,204,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293124 33.4268153, -111.9293112 33.4267518)",,8,7,1,0,1,,auto
197,204,205,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293112 33.4267518, -111.9293101 33.4266883)",,8,7,1,0,1,,auto
198,205,206,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293101 33.4266883, -111.9293089 33.4266247)",,8,7,1,0,1,,auto
199,206,207,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293089 33.4266247, -111.9293078 33.4265612)",,8,7,1,0,1,,auto
200,207,208,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293078 33.4265612, -111.9293066 33.4264976)",,8,7,1,0,1,,auto
201,208,209,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293066 33.4264976, -111.9293055 33.4264341)",,8,7,1,0,1,,auto
202,209,210,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293055 33.4264341, -111.9293043 33.4263705)",,8,7,1,0,1,,auto
203,210,211,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293043 33.4263705, -111.9293032 33.4263070)",,8,7,1,0,1,,auto
204,211,212,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293032 33.4263070, -111.9293020 33.4262434)",,8,7,1,0,1,,auto
205,212,213,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293020 33.4262434, -111.9293009 33.4261799)",,8,7,1,0,1,,auto
206,213,214,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9293009 33.4261799, -111.9292998 33.4261164)",,8,7,1,0,1,,auto
207,214,215,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292998 33.4261164, -111.9292993 33.4260528)",,8,7,1,0,1,,auto
208,215,216,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292993 33.4260528, -111.9292988 33.4259893)",,8,7,1,0,1,,auto
209,216,217,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292988 33.4259893, -111.9292984 33.4259257)",,8,7,1,0,1,,auto
210,217,218,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292984 33.4259257, -111.9292979 33.4258622)",,8,7,1,0,1,,auto
211,218,219,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292979 33.4258622, -111.9292975 33.4257986)",,8,7,1,0,1,,auto
212,219,220,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292975 33.4257986, -111.9292971 33.4257351)",,8,7,1,0,1,,auto
213,220,221,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292971 33.4257351, -111.9292966 33.4256715)",,8,7,1,0,1,,auto
214,221,222,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292966 33.4256715, -111.9292962 33.4256080)",,8,7,1,0,1,,auto
215,222,223,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292962 33.4256080, -111.9292957 33.4255444)",,8,7,1,0,1,,auto
216,223,224,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292957 33.4255444, -111.9292953 33.4254809)",,8,7,1,0,1,,auto
217,224,225,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292953 33.4254809, -111.9292949 33.4254173)",,8,7,1,0,1,,auto
218,225,226,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292949 33.4254173, -111.9292944 33.4253538)",,8,7,1,0,1,,auto
219,226,227,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292944 33.4253538, -111.9292940 33.4252902)",,8,7,1,0,1,,auto
220,227,228,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292940 33.4252902, -111.9292936 33.4252266)",,8,7,1,0,1,,auto
221,228,229,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292936 33.4252266, -111.9292932 33.4251631)",,8,7,1,0,1,,auto
222,229,230,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292932 33.4251631, -111.9292928 33.4250995)",,8,7,1,0,1,,auto
223,230,231,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292928 33.4250995, -111.9292925 33.4250360)",,8,7,1,0,1,,auto
224,231,232,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292925 33.4250360, -111.9292921 33.4249724)",,8,7,1,0,1,,auto
225,232,233,1,7.04,1,,,unclassified,15,"LINESTRING (-111.9292921 33.4249724, -111.9292892 33.4249090)",,8,7,1,0,1,,auto
226,233,234,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292892 33.4249090, -111.9292846 33.4248455)",,8,7,1,0,1,,auto
227,234,235,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292846 33.4248455, -111.9292795 33.4247821)",,8,7,1,0,1,,auto
228,235,236,1,7.04,1,,,unclassified,15,"LINESTRING (-111.9292795 33.4247821, -111.9292728 33.4247188)",,8,7,1,0,1,,auto
229,236,237,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292728 33.4247188, -111.9292602 33.4246562)",,8,7,1,0,1,,auto
230,237,238,1,7.04,1,,,unclassified,15,"LINESTRING (-111.9292602 33.4246562, -111.9292437 33.4245942)",,8,7,1,0,1,,auto
231,238,239,1,7.04,1,,,unclassified,15,"LINESTRING (-111.9292437 33.4245942, -111.9292252 33.4245326)",,8,7,1,0,1,,auto
232,239,240,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9292252 33.4245326, -111.9291998 33.4244727)",,8,7,1,0,1,,auto
233,240,241,1,7.05,1,,,unclassified,15,"LINESTRING (-111.9291998 33.4244727, -111.9291744 33.4244128)",,8,7,1,0,1,,auto
234,241,242,1,7.04,1,,,unclassified,15,"LINESTRING (-111.9291744 33.4244128, -111.9291477 33.4243534)",,8,7,1,0,1,,auto
235,243,244,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366667 33.4174040, -111.9366653 33.4173414)",,9,8,1,0,1,,auto
236,244,245,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366653 33.4173414, -111.9366645 33.4172788)",,9,8,1,0,1,,auto
237,245,246,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366645 33.4172788, -111.9366637 33.4172162)",,9,8,1,0,1,,auto
238,246,247,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366637 33.4172162, -111.9366629 33.4171536)",,9,8,1,0,1,,auto
239,247,248,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366629 33.4171536, -111.9366621 33.4170909)",,9,8,1,0,1,,auto
240,248,249,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366621 33.4170909, -111.9366613 33.4170283)",,9,8,1,0,1,,auto
241,249,250,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366613 33.4170283, -111.9366605 33.4169657)",,9,8,1,0,1,,auto
242,250,251,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366605 33.4169657, -111.9366596 33.4169031)",,9,8,1,0,1,,auto
243,251,252,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366596 33.4169031, -111.9366588 33.4168405)",,9,8,1,0,1,,auto
244,252,253,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366588 33.4168405, -111.9366580 33.4167779)",,9,8,1,0,1,,auto
245,253,254,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366580 33.4167779, -111.9366572 33.4167153)",,9,8,1,0,1,,auto
246,254,255,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366572 33.4167153, -111.9366564 33.4166526)",,9,8,1,0,1,,auto
247,255,256,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366564 33.4166526, -111.9366556 33.4165900)",,9,8,1,0,1,,auto
248,256,257,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366556 33.4165900, -111.9366548 33.4165274)",,9,8,1,0,1,,auto
249,257,258,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366548 33.4165274, -111.9366540 33.4164648)",,9,8,1,0,1,,auto
250,258,259,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366540 33.4164648, -111.9366534 33.4164022)",,9,8,1,0,1,,auto
251,259,260,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366534 33.4164022, -111.9366531 33.4163396)",,9,8,1,0,1,,auto
252,260,261,1,6.94,1,,24,residential,6,"LINESTRING (-111.9366531 33.4163396, -111.9366532 33.4162770)",,9,8,1,0,1,,auto
253,262,263,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365779 33.4162774, -111.9365778 33.4163401)",,10,9,1,0,1,,auto
254,263,264,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365778 33.4163401, -111.9365781 33.4164028)",,10,9,1,0,1,,auto
255,264,265,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365781 33.4164028, -111.9365787 33.4164656)",,10,9,1,0,1,,auto
256,265,266,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365787 33.4164656, -111.9365795 33.4165283)",,10,9,1,0,1,,auto
257,266,267,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365795 33.4165283, -111.9365803 33.4165910)",,10,9,1,0,1,,auto
258,267,268,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365803 33.4165910, -111.9365811 33.4166537)",,10,9,1,0,1,,auto
259,268,269,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365811 33.4166537, -111.9365819 33.4167165)",,10,9,1,0,1,,auto
260,269,270,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365819 33.4167165, -111.9365828 33.4167792)",,10,9,1,0,1,,auto
261,270,271,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365828 33.4167792, -111.9365836 33.4168419)",,10,9,1,0,1,,auto
262,271,272,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365836 33.4168419, -111.9365844 33.4169046)",,10,9,1,0,1,,auto
263,272,273,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365844 33.4169046, -111.9365852 33.4169674)",,10,9,1,0,1,,auto
264,273,274,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365852 33.4169674, -111.9365860 33.4170301)",,10,9,1,0,1,,auto
265,274,275,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365860 33.4170301, -111.9365868 33.4170928)",,10,9,1,0,1,,auto
266,275,276,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365868 33.4170928, -111.9365876 33.4171555)",,10,9,1,0,1,,auto
267,276,277,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365876 33.4171555, -111.9365884 33.4172183)",,10,9,1,0,1,,auto
268,277,278,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365884 33.4172183, -111.9365892 33.4172810)",,10,9,1,0,1,,auto
269,278,279,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365892 33.4172810, -111.9365901 33.4173437)",,10,9,1,0,1,,auto
270,279,280,1,6.95,1,,24,residential,6,"LINESTRING (-111.9365901 33.4173437, -111.9365915 33.4174064)",,10,9,1,0,1,,auto
271,281,282,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366503 33.4161320, -111.9366495 33.4160692)",,11,10,1,0,1,,auto
272,282,283,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366495 33.4160692, -111.9366489 33.4160064)",,11,10,1,0,1,,auto
273,283,284,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366489 33.4160064, -111.9366483 33.4159436)",,11,10,1,0,1,,auto
274,284,285,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366483 33.4159436, -111.9366478 33.4158808)",,11,10,1,0,1,,auto
275,285,286,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366478 33.4158808, -111.9366472 33.4158180)",,11,10,1,0,1,,auto
276,286,287,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366472 33.4158180, -111.9366467 33.4157553)",,11,10,1,0,1,,auto
277,287,288,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366467 33.4157553, -111.9366461 33.4156925)",,11,10,1,0,1,,auto
278,288,289,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366461 33.4156925, -111.9366455 33.4156297)",,11,10,1,0,1,,auto
279,289,290,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366455 33.4156297, -111.9366450 33.4155669)",,11,10,1,0,1,,auto
280,290,291,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366450 33.4155669, -111.9366444 33.4155041)",,11,10,1,0,1,,auto
281,291,292,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366444 33.4155041, -111.9366439 33.4154413)",,11,10,1,0,1,,auto
282,292,293,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366439 33.4154413, -111.9366433 33.4153786)",,11,10,1,0,1,,auto
283,293,294,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366433 33.4153786, -111.9366426 33.4153158)",,11,10,1,0,1,,auto
284,294,295,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366426 33.4153158, -111.9366420 33.4152530)",,11,10,1,0,1,,auto
285,295,296,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366420 33.4152530, -111.9366414 33.4151902)",,11,10,1,0,1,,auto
286,296,297,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366414 33.4151902, -111.9366408 33.4151274)",,11,10,1,0,1,,auto
287,297,298,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366408 33.4151274, -111.9366401 33.4150646)",,11,10,1,0,1,,auto
288,298,299,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366401 33.4150646, -111.9366395 33.4150018)",,11,10,1,0,1,,auto
289,299,300,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366395 33.4150018, -111.9366388 33.4149391)",,11,10,1,0,1,,auto
290,300,301,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366388 33.4149391, -111.9366371 33.4148763)",,11,10,1,0,1,,auto
291,301,302,1,6.96,1,,24,residential,6,"LINESTRING (-111.9366371 33.4148763, -111.9366353 33.4148135)",,11,10,1,0,1,,auto
292,303,304,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365600 33.4148127, -111.9365618 33.4148756)",,12,11,1,0,1,,auto
293,304,305,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365618 33.4148756, -111.9365635 33.4149385)",,12,11,1,0,1,,auto
294,305,306,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365635 33.4149385, -111.9365642 33.4150014)",,12,11,1,0,1,,auto
295,306,307,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365642 33.4150014, -111.9365648 33.4150643)",,12,11,1,0,1,,auto
296,307,308,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365648 33.4150643, -111.9365655 33.4151272)",,12,11,1,0,1,,auto
297,308,309,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365655 33.4151272, -111.9365661 33.4151901)",,12,11,1,0,1,,auto
298,309,310,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365661 33.4151901, -111.9365667 33.4152531)",,12,11,1,0,1,,auto
299,310,311,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365667 33.4152531, -111.9365673 33.4153160)",,12,11,1,0,1,,auto
300,311,312,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365673 33.4153160, -111.9365680 33.4153789)",,12,11,1,0,1,,auto
301,312,313,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365680 33.4153789, -111.9365686 33.4154418)",,12,11,1,0,1,,auto
302,313,314,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365686 33.4154418, -111.9365691 33.4155047)",,12,11,1,0,1,,auto
303,314,315,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365691 33.4155047, -111.9365697 33.4155676)",,12,11,1,0,1,,auto
304,315,316,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365697 33.4155676, -111.9365703 33.4156305)",,12,11,1,0,1,,auto
305,316,317,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365703 33.4156305, -111.9365708 33.4156934)",,12,11,1,0,1,,auto
306,317,318,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365708 33.4156934, -111.9365714 33.4157563)",,12,11,1,0,1,,auto
307,318,319,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365714 33.4157563, -111.9365719 33.4158192)",,12,11,1,0,1,,auto
308,319,320,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365719 33.4158192, -111.9365725 33.4158821)",,12,11,1,0,1,,auto
309,320,321,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365725 33.4158821, -111.9365731 33.4159451)",,12,11,1,0,1,,auto
310,321,322,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365731 33.4159451, -111.9365736 33.4160080)",,12,11,1,0,1,,auto
311,322,323,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365736 33.4160080, -111.9365742 33.4160709)",,12,11,1,0,1,,auto
312,323,324,1,6.97,1,,24,residential,6,"LINESTRING (-111.9365742 33.4160709, -111.9365750 33.4161338)",,12,11,1,0,1,,auto
313,325,326,1,7.17,1,,24,residential,6,"LINESTRING (-111.9382244 33.4191086, -111.9383016 33.4191079)",,13,12,1,0,1,,auto
314,326,327,1,7.17,1,,24,residential,6,"LINESTRING (-111.9383016 33.4191079, -111.9383787 33.4191072)",,13,12,1,0,1,,auto
315,327,328,1,7.17,1,,24,residential,6,"LINESTRING (-111.9383787 33.4191072, -111.9384559 33.4191066)",,13,12,1,0,1,,auto
316,328,329,1,7.17,1,,24,residential,6,"LINESTRING (-111.9384559 33.4191066, -111.9385331 33.4191059)",,13,12,1,0,1,,auto
317,329,330,1,7.17,1,,24,residential,6,"LINESTRING (-111.9385331 33.4191059, -111.9386102 33.4191053)",,13,12,1,0,1,,auto
318,330,331,1,7.17,1,,24,residential,6,"LINESTRING (-111.9386102 33.4191053, -111.9386874 33.4191047)",,13,12,1,0,1,,auto
319,331,332,1,7.17,1,,24,residential,6,"LINESTRING (-111.9386874 33.4191047, -111.9387646 33.4191041)",,13,12,1,0,1,,auto
320,332,333,1,7.17,1,,24,residential,6,"LINESTRING (-111.9387646 33.4191041, -111.9388417 33.4191034)",,13,12,1,0,1,,auto
321,333,334,1,7.17,1,,24,residential,6,"LINESTRING (-111.9388417 33.4191034, -111.9389189 33.4191028)",,13,12,1,0,1,,auto
322,334,335,1,7.17,1,,24,residential,6,"LINESTRING (-111.9389189 33.4191028, -111.9389960 33.4191022)",,13,12,1,0,1,,auto
323,335,336,1,7.17,1,,24,residential,6,"LINESTRING (-111.9389960 33.4191022, -111.9390732 33.4191016)",,13,12,1,0,1,,auto
324,336,337,1,7.17,1,,24,residential,6,"LINESTRING (-111.9390732 33.4191016, -111.9391504 33.4191010)",,13,12,1,0,1,,auto
325,337,338,1,7.17,1,,24,residential,6,"LINESTRING (-111.9391504 33.4191010, -111.9392275 33.4191004)",,13,12,1,0,1,,auto
326,338,339,1,7.17,1,,24,residential,6,"LINESTRING (-111.9392275 33.4191004, -111.9393047 33.4190998)",,13,12,1,0,1,,auto
327,339,340,1,7.17,1,,24,residential,6,"LINESTRING (-111.9393047 33.4190998, -111.9393819 33.4190991)",,13,12,1,0,1,,auto
328,340,341,1,7.17,1,,24,residential,6,"LINESTRING (-111.9393819 33.4190991, -111.9394590 33.4190985)",,13,12,1,0,1,,auto
329,341,342,1,7.17,1,,24,residential,6,"LINESTRING (-111.9394590 33.4190985, -111.9395362 33.4190983)",,13,12,1,0,1,,auto
330,342,343,1,7.17,1,,24,residential,6,"LINESTRING (-111.9395362 33.4190983, -111.9396134 33.4190983)",,13,12,1,0,1,,auto
331,343,344,1,7.17,1,,24,residential,6,"LINESTRING (-111.9396134 33.4190983, -111.9396905 33.4190982)",,13,12,1,0,1,,auto
332,344,345,1,7.17,1,,24,residential,6,"LINESTRING (-111.9396905 33.4190982, -111.9397677 33.4190982)",,13,12,1,0,1,,auto
333,346,347,1,6.89,1,,24,residential,6,"LINESTRING (-111.9397668 33.4190350, -111.9396927 33.4190351)",,14,13,1,0,1,,auto
334,347,348,1,6.89,1,,24,residential,6,"LINESTRING (-111.9396927 33.4190351, -111.9396185 33.4190351)",,14,13,1,0,1,,auto
335,348,349,1,6.89,1,,24,residential,6,"LINESTRING (-111.9396185 33.4190351, -111.9395444 33.4190352)",,14,13,1,0,1,,auto
336,349,350,1,6.89,1,,24,residential,6,"LINESTRING (-111.9395444 33.4190352, -111.9394703 33.4190353)",,14,13,1,0,1,,auto
337,350,351,1,6.89,1,,24,residential,6,"LINESTRING (-111.9394703 33.4190353, -111.9393961 33.4190359)",,14,13,1,0,1,,auto
338,351,352,1,6.89,1,,24,residential,6,"LINESTRING (-111.9393961 33.4190359, -111.9393220 33.4190365)",,14,13,1,0,1,,auto
339,352,353,1,6.89,1,,24,residential,6,"LINESTRING (-111.9393220 33.4190365, -111.9392479 33.4190371)",,14,13,1,0,1,,auto
340,353,354,1,6.89,1,,24,residential,6,"LINESTRING (-111.9392479 33.4190371, -111.9391737 33.4190377)",,14,13,1,0,1,,auto
341,354,355,1,6.89,1,,24,residential,6,"LINESTRING (-111.9391737 33.4190377, -111.9390996 33.4190383)",,14,13,1,0,1,,auto
342,355,356,1,6.89,1,,24,residential,6,"LINESTRING (-111.9390996 33.4190383, -111.9390254 33.4190388)",,14,13,1,0,1,,auto
343,356,357,1,6.89,1,,24,residential,6,"LINESTRING (-111.9390254 33.4190388, -111.9389513 33.4190394)",,14,13,1,0,1,,auto
344,357,358,1,6.89,1,,24,residential,6,"LINESTRING (-111.9389513 33.4190394, -111.9388772 33.4190400)",,14,13,1,0,1,,auto
345,358,359,1,6.89,1,,24,residential,6,"LINESTRING (-111.9388772 33.4190400, -111.9388030 33.4190406)",,14,13,1,0,1,,auto
346,359,360,1,6.89,1,,24,residential,6,"LINESTRING (-111.9388030 33.4190406, -111.9387289 33.4190412)",,14,13,1,0,1,,auto
347,360,361,1,6.89,1,,24,residential,6,"LINESTRING (-111.9387289 33.4190412, -111.9386548 33.4190418)",,14,13,1,0,1,,auto
348,361,362,1,6.89,1,,24,residential,6,"LINESTRING (-111.9386548 33.4190418, -111.9385806 33.4190424)",,14,13,1,0,1,,auto
349,362,363,1,6.89,1,,24,residential,6,"LINESTRING (-111.9385806 33.4190424, -111.9385065 33.4190430)",,14,13,1,0,1,,auto
350,363,364,1,6.89,1,,24,residential,6,"LINESTRING (-111.9385065 33.4190430, -111.9384324 33.4190436)",,14,13,1,0,1,,auto
351,364,365,1,6.89,1,,24,residential,6,"LINESTRING (-111.9384324 33.4190436, -111.9383582 33.4190443)",,14,13,1,0,1,,auto
352,365,366,1,6.89,1,,24,residential,6,"LINESTRING (-111.9383582 33.4190443, -111.9382841 33.4190449)",,14,13,1,0,1,,auto
353,366,367,1,6.89,1,,24,residential,6,"LINESTRING (-111.9382841 33.4190449, -111.9382100 33.4190456)",,14,13,1,0,1,,auto
354,368,369,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381864 33.4218258, -111.9381857 33.4217639)",,15,14,1,0,1,,auto
355,369,370,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381857 33.4217639, -111.9381849 33.4217020)",,15,14,1,0,1,,auto
356,370,371,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381849 33.4217020, -111.9381841 33.4216400)",,15,14,1,0,1,,auto
357,371,372,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381841 33.4216400, -111.9381833 33.4215781)",,15,14,1,0,1,,auto
358,372,373,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381833 33.4215781, -111.9381825 33.4215162)",,15,14,1,0,1,,auto
359,373,374,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381825 33.4215162, -111.9381817 33.4214542)",,15,14,1,0,1,,auto
360,374,375,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381817 33.4214542, -111.9381809 33.4213923)",,15,14,1,0,1,,auto
361,375,376,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381809 33.4213923, -111.9381801 33.4213304)",,15,14,1,0,1,,auto
362,376,377,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381801 33.4213304, -111.9381793 33.4212684)",,15,14,1,0,1,,auto
363,377,378,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381793 33.4212684, -111.9381785 33.4212065)",,15,14,1,0,1,,auto
364,378,379,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381785 33.4212065, -111.9381777 33.4211446)",,15,14,1,0,1,,auto
365,379,380,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381777 33.4211446, -111.9381769 33.4210826)",,15,14,1,0,1,,auto
366,380,381,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381769 33.4210826, -111.9381761 33.4210207)",,15,14,1,0,1,,auto
367,381,382,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381761 33.4210207, -111.9381753 33.4209588)",,15,14,1,0,1,,auto
368,382,383,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381753 33.4209588, -111.9381746 33.4208969)",,15,14,1,0,1,,auto
369,383,384,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381746 33.4208969, -111.9381738 33.4208349)",,15,14,1,0,1,,auto
370,384,385,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381738 33.4208349, -111.9381730 33.4207730)",,15,14,1,0,1,,auto
371,385,386,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381730 33.4207730, -111.9381722 33.4207111)",,15,14,1,0,1,,auto
372,386,387,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381722 33.4207111, -111.9381714 33.4206491)",,15,14,1,0,1,,auto
373,387,388,1,6.87,1,,24,residential,6,"LINESTRING (-111.9381714 33.4206491, -111.9381706 33.4205872)",,15,14,1,0,1,,auto
374,389,390,1,6.87,1,,24,residential,6,"LINESTRING (-111.9380953 33.4205879, -111.9380961 33.4206499)",,16,15,1,0,1,,auto
375,390,391,1,6.87,1,,24,residential,6,"LINESTRING (-111.9380961 33.4206499, -111.9380969 33.4207118)",,16,15,1,0,1,,auto
